таргет2
625.0
22.0
35.0
145.0
387.0
3329.0
563.0
41.0
1820.0
1630.0
41.0
15.0
2265.0
750.0
501.66
40.0
6575.0
10145.0
25.0
575.0
4100.6
760.0
202.0
92.0
700.0
1367.0
5045.0
3690.0
100.0
626.0
100.0
60.0
6.0
1090.5
28.0
2.0
490.0
0.0
0.0
160.0
8647.79
320.0
510.0
55.0
875.0
5.0
575.0
110.0
25.0
1741.02
250.0
595.0
6632.32
30.0
1124.0
375.0
700.79
7711.16
1105.0
1559.0
340.0
83.0
1497.0
15625.5
125.0
215.0
510.0
225.0
130.0
370.0
0.0
2399.5
10184.5
6127.0
1137.0
385.0
2721.0
71.84
1197.0
35.77
1057.22
360.0
25.0
2027.0
3204.0
3094.0
0.0
4000.0
0.0
1475.0
10.0
75.0
530.0
3963.0
515.0
0.0
35.0
451.0
6700.0
1500.0
0.0
171.0
3612.01
250.0
125.0
110.0
5023.0
260.0
650.0
555.0
4810.0
4435.82
6261.0
3622.0
600.88
364.0
884.0
1020.0
0.0
1050.0
2080.0
1925.0
370.0
7684.0
1369.0
2690.0
3300.0
10294.0
1200.0
20.0
2000.0
690.0
10328.0
510.0
651.0
525.0
320.0
515.0
2011.0
105.0
0.0
380.0
13099.73
4520.0
25.0
0.0
390.0
450.0
3780.0
0.0
3261.0
2696.56
525.0
3551.0
286.0
1825.35
8141.8
40.0
7010.0
1550.0
815.0
0.0
0.0
0.0
2248.77
0.0
0.0
5841.22
592.25
2255.01
3132.63
105.0
175.0
6862.0
142.0
600.0
2010.0
170.0
2565.0
9610.0
1.0
20546.36
1000.0
10.0
910.0
5000.0
380.0
150.0
5510.01
101.0
1450.0
4319.0
0.0
235.0
360.0
260.0
220.0
772.0
3640.0
3250.0
1751.0
335.0
525.0
5350.0
0.0
435.0
353.0
1582.12
13348.0
202.0
2342.0
870.0
150.0
0.0
12152.99
0.0
100.0
345.0
5133.5
0.0
4564.75
4142.0
50264.5
0.0
1375.0
20.0
2238.0
11826.62
80.0
3163.65
1125.0
3000.0
318.0
345.0
0.0
440.0
5275.0
0.0
0.0
900.0
885.0
1611.0
815.0
568.29
323.0
11584.15
1305.0
0.0
691.0
5531.0
730.0
2981.0
100.0
1910.0
1943.0
2775.0
25.0
1610.13
5275.0
3116.34
1874.0
50.0
10795.66
360.0
1300.0
0.0
3003.98
1495.0
3005.0
14121.31
5270.0
1776.0
15895.0
1752.13
0.0
900.0
60.0
305.0
350.0
3590.0
6053.0
177.43
212.0
295.0
13560.0
1185.0
70.0
70.0
5.0
13942.31
43.0
2255.0
1000.01
1735.0
925.0
4394.0
6170.0
0.0
2603.0
19.0
276.0
300.0
2241.0
0.0
8945.0
410.0
6860.0
0.0
40.0
20.0
2350.0
2562.0
4027.0
1100.0
45.0
270.0
1113.0
215.0
0.0
1002.0
5930.0
3669.75
60.0
0.0
3983.05
10.0
4321.74
5012.0
9000.0
6955.0
2755.0
35.0
0.0
843.0
2025.0
0.0
1550.0
5300.0
4100.0
8485.0
180.0
0.0
0.0
165.0
160.0
1500.0
25.0
0.0
1224.0
0.0
1179.0
0.0
1515.0
0.0
4221.0
0.0
292.6
81.0
0.0
3239.89
17922.42
2011.0
0.0
2046.0
6630.0
0.0
200.0
155.0
1450.0
20.0
642.61
1500.0
200.0
12206.85
1680.0
1414.0
100.0
10.0
175.0
245.0
5518.45
0.0
2050.0
6037.17
12805.26
0.0
110.0
445.0
10600.22
1245.0
245.0
30.0
120.0
302.0
0.0
2809.77
787.0
1442.0
0.0
2599.0
2231.0
760.0
165.0
170.0
5.0
230.0
640.0
227.0
6151.0
690.0
0.0
0.0
8632.0
2110.0
50.0
0.0
20.0
916.0
0.0
12401.0
810.0
2925.11
2415.0
20.0
2000.92
190.0
1022.0
2010.0
0.0
7305.0
13194.5
0.0
880.0
11015.0
85.0
384.0
0.0
3800.0
1100.0
2190.0
0.0
3144.57
100.0
0.0
825.0
1264.25
175.0
85.0
70.0
20.0
1561.0
5224.0
50.0
18.0
4210.23
2285.0
165.0
5.0
110.0
5405.0
540.0
150.0
825.0
8337.0
1530.37
215.0
5070.0
2080.0
1427.0
498.0
630.0
1240.0
4496.11
0.0
0.0
0.0
1233.0
2975.0
2130.02
2850.0
0.0
3081.0
2809.0
4545.0
5575.0
620.0
0.0
746.0
2847.0
150.0
0.0
1396.0
10.0
2405.0
1324.0
235.0
0.0
3000.0
1600.0
5068.44
2700.0
1377.0
65.0
5615.0
100.0
0.0
4165.0
30.0
7544.13
0.0
330.0
6470.0
0.0
5949.84
1730.0
590.0
5.0
2795.0
6330.98
1000.0
580.0
4115.0
1805.0
10298.0
2132.11
2540.2
55.0
0.0
0.0
4800.29
1115.0
0.0
0.0
0.0
0.0
424.0
130.0
1180.0
5616.0
160.0
84613.81
2030.0
1.0
0.0
15125.0
485.0
4738.0
9380.99
890.0
25.0
780.0
10070.0
50.0
0.0
1.0
1200.0
0.0
6809.88
11000.0
3676.01
141.0
0.0
0.0
545.0
5070.0
0.0
3198.0
1330.0
40.0
10396.0
22.0
260.0
6559.59
0.0
849.0
1250.0
830.0
15606.4
60.0
275.0
911.11
2330.0
765.0
890.0
187.0
0.0
0.0
5493.0
3600.0
445.0
3222.0
800.0
50.0
297.0
130.0
0.0
10702.5
0.0
345.0
55.0
260.0
2233.02
545.0
458.0
921.0
5450.0
5117.0
331.23
3850.0
240.0
1560.0
50.0
5.0
208.0
200.0
230.0
12413.31
0.0
101.0
2030.23
3034.74
1125.0
2580.0
100.0
3836.5
96.0
5305.0
1700.0
1290.0
2530.0
30.0
9175.0
175.0
325.0
640.0
1201.0
1595.99
50.0
0.0
0.0
95.0
150.0
1991.0
5680.0
1635.0
3605.0
1430.0
144.0
600.0
40.0
1075.0
3536.0
1635.0
310.0
1050.0
284.66
7167.07
7078.0
3035.0
3052.0
175.0
430.0
0.0
225.0
10.0
860.0
7751.0
1956.5
20.0
2161.77
802.0
350.0
10021.0
0.0
0.0
3505.12
25.0
16.0
791.56
4840.0
360.0
0.0
2920.0
2611.0
170.0
3190.0
2065.0
1500.0
150.0
5000.0
2130.0
5110.0
0.0
0.0
390.0
1312.48
1192.0
3705.0
7900.0
1277.0
0.0
95.0
13606.31
77.0
240.0
325.0
3116.0
671.0
0.0
172.0
805.07
2663.0
6140.0
85.0
0.0
0.0
5638.1
70.0
0.0
201.0
100.0
1780.0
0.0
0.0
150.0
2467.99
8059.0
8898.29
1280.0
110.0
0.0
560.0
26658.42
20.0
5048.0
1708.25
0.0
5000.0
300.0
125.0
2181.0
3271.0
0.0
618.0
10505.0
2207.0
1357.31
2000.0
0.0
3895.0
2005.0
1101.0
107.0
110.0
0.0
20.0
1357.0
5827.0
0.0
1082.0
1650.0
135.0
100.01
1000.0
1460.0
25.0
2830.0
14543.0
615.0
290.0
320.0
3757.0
2825.0
10050.0
308.0
47.12
40.0
1250.0
17955.0
1045.0
0.0
14600.0
2465.0
3565.0
65.0
25506.5
101.0
3966.77
250.0
1810.0
180.0
125.0
930.0
52.0
839.5
0.0
0.0
1243.0
5403.0
3204.0
5065.0
10.0
0.0
1516.26
8786.93
8173.76
35.0
0.0
2130.0
510.0
185.0
1570.0
240.0
25.0
320.0
1075.0
1045.0
1500.0
299.0
15.0
519.0
405.0
3443.38
160.0
17897.23
6042.5
392.0
1945.0
207.0
50.0
0.0
2005.0
5634.0
340.0
10.0
10.0
2187.0
437.0
1175.0
13399.67
0.0
0.0
0.0
1486.13
2564.53
6010.0
212.0
2867.0
49.0
7249.11
148.0
4293.0
15987.25
1245.0
8231.0
101.0
2100.0
370.0
650.0
82.0
3085.0
532.0
20.0
610.01
8.0
2573.0
156.0
566.0
100.0
4455.44
2100.0
5075.0
865.0
3075.0
2075.0
10093.29
4970.0
0.0
100.0
1505.0
116.2
0.0
1070.0
1004.01
0.0
205.0
1666.7
400.0
14736.0
0.0
2300.0
1690.0
0.0
2000.0
1202.0
1010.0
3010.0
8936.5
6261.0
1586.62
5001.0
1805.0
2455.0
2755.0
132.0
814.69
25.0
35.0
1815.0
2825.33
6893.0
3000.0
15140.0
3425.0
25.0
2920.0
20.0
6604.0
6.0
191.0
300.0
1200.0
1069.0
3170.0
55.0
0.0
84.0
0.0
4290.35
160.0
0.0
300.0
1455.0
2925.0
930.0
0.0
0.0
0.0
35.0
3278.65
3620.0
17405.0
2235.6
10311.0
1145.0
25.0
1003.0
0.0
100.0
1894.88
1090.0
60.0
345.0
1010.0
3175.0
2630.0
100.0
1603.0
10140.0
347.0
170.0
220.0
0.0
1216.01
3818.0
1505.0
7961.0
7157.01
1320.0
28205.0
30.0
514.0
760.0
190.0
0.0
1005.0
3025.0
6136.0
12410.0
1590.0
1850.0
1060.0
185.0
4757.6
5135.0
3213.49
2313.0
1319.0
1589.23
5379.0
4259.0
10445.0
275.0
0.0
19325.0
1972.12
1150.0
211.0
3760.0
0.0
500.0
1666.0
0.0
5716.0
1128.0
1364.5
11365.0
130.0
5863.0
1290.0
150.0
1.0
2000.0
125.0
50.0
3273.0
3049.0
155.0
0.0
0.0
2130.0
4350.0
0.0
575.0
2603.99
1276.0
3912.0
14029.98
4150.0
5365.0
0.0
210.0
120.0
0.0
10710.0
2131.0
25985.07
338.0
0.0
725.0
340.0
15732.0
225.0
0.0
5493.0
160.01
14626.0
7270.0
1405.0
2125.0
964.0
11.0
0.0
775.0
565.0
890.0
1060.0
20.0
1080.0
545.0
45.0
2610.65
10115.0
1210.0
3485.0
280.0
160.0
0.0
45.0
380.0
8040.0
720.0
395.0
1119.0
110.0
7545.0
245.0
1039.0
1026.0
109.0
10894.0
75.0
8380.0
4128.0
6844.0
100.0
105.0
135.0
0.0
1088.0
652.0
335.0
0.0
24548.0
1271.0
893.22
30.0
3550.0
2055.77
3007.0
277.65
326.0
1550.0
4634.78
80.0
500.0
1705.0
20.0
81.0
3077.52
5000.0
5535.0
2955.0
336.0
1000.0
3035.0
4249.0
3992.0
2408.0
13192.0
2663.0
1710.0
1430.55
1125.0
40.0
3720.0
40.0
5.0
5009.0
110.0
4500.0
5899.63
0.0
8395.0
0.0
145.0
2275.0
13597.87
910.0
375.0
10150.0
2056.0
2006.0
5061.0
456.0
25.0
0.0
10187.0
6785.0
7325.0
419.0
921.0
1253.0
0.0
185.0
0.0
5250.01
0.0
1000.0
0.0
6075.02
150.0
560.0
3505.0
102.5
6434.5
1000.0
165.0
0.0
520.0
100.0
3190.0
299.06
8904.0
260.0
2625.0
1813.0
2508.0
0.0
0.0
235.0
1364.0
2246.0
165.0
275.0
205.0
260.0
0.0
2060.0
825.0
769.0
14751.81
3661.0
7680.0
1703.0
72.0
467.0
9050.0
300.0
14605.5
200.0
1195.0
6018.0
5950.01
637.0
25.0
9784.8
25999.95
5060.95
57160.0
75.0
0.0
2450.0
95.0
4951.0
60.0
499.0
447.0
45.0
2031.0
105.0
135.0
4292.78
5.0
0.0
3050.0
4322.0
3207.47
3781.0
1628.24
337.0
2613.0
20.0
0.0
15436.0
1605.0
0.0
2044.0
1219.0
2128.0
1231.0
5233.0
0.0
1506.0
3725.0
16107.0
2565.0
1.0
3776.0
5171.23
5085.0
1050.0
0.0
70.0
6096.0
3020.2
5000.0
116.0
725.0
6000.0
130.0
260.0
4530.0
0.0
1755.0
5.0
155.0
0.0
27210.45
25.0
1075.0
635.0
7120.0
135.0
0.0
2368.0
371.0
5631.0
2155.0
1850.0
3360.0
3206.01
5456.43
4285.0
3001.0
5400.01
1510.0
0.0
2900.51
416.0
30.0
85.0
0.0
610.0
6675.0
1000.0
545.0
25.0
5037.0
11263.0
0.0
16500.61
707.18
1275.0
495.01
750.0
635.0
45535.0
500.0
4002.0
257.0
0.0
2000.0
2030.0
340.0
3131.0
4066.77
181.0
17242.79
3340.0
2882.0
711.0
4036.0
2865.0
500.0
100.0
4081.0
4392.0
2133.99
2322.0
1220.0
4685.0
2170.35
101.0
5350.0
1401.0
3385.0
3384.0
3000.96
0.0
50.0
10865.91
310.0
155.0
0.0
0.0
10000.0
7500.41
1293.0
120.0
130.0
666.0
4255.0
1113.0
2000.0
290.0
30.0
125.0
650.0
40.0
5200.0
615.0
177.98
550.0
100.0
45.0
8009.99
3020.0
0.0
725.0
186.0
70.0
2167.0
212.0
2752.0
10536.0
40.0
4051.33
2913.12
12064.07
8170.0
4036.0
740.0
25.0
7730.0
1540.0
2800.0
0.0
0.0
1239.0
20624.0
6115.63
190.0
830.0
5521.0
297.0
15620.0
305.17
4328.5
305.0
1455.0
134.0
215.0
1.0
140.0
3045.0
11584.92
21626.55
70.0
1793.0
425.0
860.0
0.0
800.0
602.0
3810.0
2355.0
95.0
1410.01
8328.0
1575.0
2247.0
2681.0
3000.0
80.0
1900.0
100.0
535.0
1686.0
515.0
6035.14
100.0
4775.0
7890.0
3885.0
5176.0
8110.0
11514.5
509.18
0.0
2398.0
1182.0
0.0
25.0
1450.0
981.0
2746.0
2410.0
6020.0
1000.0
100.0
2711.0
0.0
0.0
3163.81
841.0
120.0
7181.0
1550.0
280.0
701.0
31.0
20394.69
900.0
4247.0
2062.5
2500.0
30.0
285.0
500.0
787.5
3981.5
45.0
10.0
835.0
4900.0
8134.0
0.0
5.0
1210.0
449.59
31101.0
760.0
1038.67
2720.0
0.0
2006.0
625.0
4022.28
856.0
1877.0
2010.0
0.0
270.0
14722.44
4200.0
215.0
760.0
1705.0
66.0
0.0
10645.0
4480.0
1265.09
245.0
2015.0
3115.0
390.0
0.0
105.0
5.0
38.0
575.0
3785.0
0.0
53.0
2220.13
3586.0
225.0
11330.39
2002.0
4144.1
3515.46
2356.13
420.0
0.0
0.0
10329.11
15000.0
16785.0
1000.0
8211.0
240.0
2325.0
600.0
1367.0
185.0
922.0
2027.0
2506.75
10067.0
4012.0
1255.0
10127.0
647.0
5030.0
1125.0
2735.0
0.0
1100.0
3782.43
6120.99
5560.0
3517.01
0.0
1645.0
2602.0
0.0
635.0
5042.5
3230.0
955.0
0.0
0.0
6320.0
500.0
3526.0
2250.0
2050.0
805.0
0.0
0.0
3005.0
1765.0
350.0
14162.26
3025.0
3658.49
0.0
560.0
3910.0
0.0
2385.0
0.0
3650.0
1150.0
1430.0
0.0
0.0
270.0
10330.0
734.0
0.0
287.0
1720.0
1040.0
2165.0
10708.37
2105.0
10663.0
5.0
1556.02
1064.0
100.0
0.0
4123.0
10372.0
4093.1
3731.65
856.01
1861.02
0.0
4622.0
345.0
0.0
85.0
1600.0
10.0
699.5
13126.07
41.0
5281.0
0.0
7919.0
5674.5
0.0
5455.99
50.0
309.0
375.0
5025.04
711.0
5519.0
2685.08
1000.0
10200.0
543.0
2110.11
329.69
650.0
1242.0
364.66
60.0
0.0
0.0
195.0
15.0
16102.0
0.0
255.0
795.0
2549.69
232.47
864.0
3518.0
6025.0
1699.0
0.0
60.0
11200.56
5742.0
2670.0
0.0
170.0
0.0
2179.0
350.0
1779.0
290.0
90.0
14969.99
330.0
2531.0
4330.0
1045.0
195.0
10565.0
10135.53
345.0
0.0
857.06
55.0
5353.0
5127.0
10756.0
960.0
3067.0
1025.0
5560.0
15164.12
810.0
590.0
0.0
0.0
1000.0
140.0
2026.88
350.0
1390.0
20841.02
3600.0
60.0
0.0
2849.0
10094.0
240.0
430.5
1227.0
2500.0
1605.0
50.0
45.0
9100.0
250.0
1.0
2810.0
2156.0
650.0
1241.0
10200.0
554.0
2205.0
1100.0
5525.0
435.0
3971.0
0.0
12605.23
1763.32
315.0
1810.0
305.0
5731.0
646.0
2900.0
0.0
2263.32
9131.77
461.0
5323.01
2250.0
1700.0
15001.0
20.0
7432.0
3532.2
1470.01
375.0
473.33
1050.0
2196.0
15309.0
0.0
204.0
0.0
76.0
10126.0
0.0
422.38
7609.33
70.0
175.0
2107.0
489.0
421.0
3374.55
0.0
1100.01
695.0
200.0
17000.0
1271.5
16203.0
1240.0
1130.0
610.0
446.0
8811.0
50.0
575.0
65.0
815.0
1602.0
3600.0
132.0
5959.0
2617.0
1283.0
1226.0
50.0
920.0
3031.0
5330.0
9005.0
3385.0
30.0
5021.0
1049.0
0.0
95.0
2392.98
2165.0
1730.0
0.0
4670.0
1540.0
7052.0
302.0
1790.0
90.0
8861.0
0.0
1010.0
303.0
700.0
2050.0
15194.0
0.0
4950.0
12950.0
20000.57
5019.0
2946.0
320.0
0.0
10583.0
105.0
1833.0
9435.0
0.0
3706.0
515.0
1775.0
520.0
5090.0
10.0
0.0
6343.8
10105.0
150.0
6025.0
100.0
2604.0
2020.0
2176.0
517.0
75.0
513.0
0.0
3054.0
0.0
245.0
582.0
3079.0
3000.0
3520.0
5867.0
1055.0
0.0
5695.0
1065.0
385.0
2955.0
0.0
6118.99
3419.0
